2036,0
1463,1
249,0
894,1
1905,0
236,1
2730,0
2611,0
3557,0
43,1
1785,0
1782,0
2963,0
2434,0
1849,0
3499,0
607,0
1774,0
508,1
1803,0
696,1
2324,0
2893,0
3323,0
3440,0
654,1
450,1
2499,0
2137,0
1055,1
503,0
1742,0
2748,0
1211,1
63,0
882,1
1196,1
1940,0
1073,1
3241,0
1002,1
1963,0
3380,0
2791,0
1685,0
3141,0
2701,0
361,1
1502,0
2958,0
1372,1
2474,0
2376,0
356,0
1354,0
2218,0
3175,0
3626,0
2969,0
818,1
178,1
1974,0
1792,0
342,1
3533,1
1404,1
2132,0
1422,0
1683,0
1274,1
318,0
2273,0
1952,0
2417,0
2166,0
2124,0
1035,1
2308,0
1528,0
1456,1
3152,0
1523,0
2298,0
564,1
1840,0
1799,0
542,1
575,1
1880,0
1182,1
492,0
1546,0
148,1
2128,0
2052,0
191,1
1271,1
1374,1
1928,0
2988,0
3504,0
2948,0
2019,0
352,0
1070,1
1851,0
2531,0
2632,0
3589,0
3328,0
3219,0
1617,0
3476,0
2127,0
992,1
1864,0
681,1
1611,0
581,0
3131,0
1423,1
1260,1
2954,0
961,0
3649,0
439,1
2750,0
17,1
2559,0
3429,0
3123,0
3677,0
1654,0
2820,0
2131,0
948,1
3516,0
2085,0
2266,0
2918,0
272,1
859,1
3104,0
3179,0
2246,0
1197,0
1868,0
2299,0
2813,0
1059,1
193,1
1705,0
136,1
3029,0
2929,0
2103,0
572,1
2796,0
466,0
203,0
240,0
1021,1
1554,0
3285,0
800,1
2315,0
569,0
3581,1
2106,0
2789,0
1651,0
2115,0
2923,0
375,0
1088,0
3340,0
1626,0
1341,0
2589,0
1132,0
3142,0
1027,1
1301,0
1268,0
1177,0
1858,0
1703,0
3011,0
76,1
686,1
3073,0
3038,0
2513,0
302,1
1331,1
2345,0
145,1
1075,0
201,0
3236,0
1100,0
403,1
2532,0
1229,1
1148,0
2992,0
931,1
481,0
2774,0
3654,0
3648,0
137,1
3541,0
75,1
2028,0
331,1
507,1
3177,0
1560,0
2561,0
930,1
2404,0
3344,0
2146,0
2650,0
2610,0
3620,0
1891,0
133,0
2981,0
1169,1
3678,0
3659,0
940,1
3525,0
2975,0
1481,0
729,1
3204,0
3426,0
3012,0
803,1
1289,0
1316,1
1042,1
3306,0
392,0
2782,0
2477,0
3338,0
3095,0
1927,0
2695,0
471,1
3359,0
2418,0
705,1
278,1
2222,0
1111,1
1610,0
3645,0
1036,1
3257,0
3086,0
2381,0
752,1
2803,0
527,1
3671,0
854,0
1333,0
405,1
3422,0
806,1
1748,0
1599,0
1397,1
3510,0
3501,0
776,1
1224,1
3321,0
2764,0
3205,0
955,0
872,1
1763,0
1297,0
2522,0
1637,0
1697,0
1390,1
448,0
3473,0
2192,0
3056,0
2897,0
1794,0
2081,0
2939,0
2563,0
2612,0
810,1
277,1
3612,0
2904,0
3121,0
1584,0
3022,0
3318,0
2057,0
3458,0
1660,0
1157,0
2691,0
1317,1
1089,0
1489,0
792,1
1126,0
62,1
3266,0
2360,0
1243,1
2107,0
2415,0
181,0
1138,1
139,0
2362,0
1276,1
105,1
3673,0
1746,0
2241,0
1732,0
3264,0
2113,0
847,1
653,0
443,1
140,1
410,1
3051,0
2007,0
1618,0
1123,1
1993,0
963,1
2849,0
2205,0
3134,0
1744,0
2237,0
2484,0
3158,0
1844,0
1223,1
639,1
2296,0
2890,0
2862,0
463,1
248,1
315,1
2855,0
1646,0
