1764,0
1939,0
1343,1
1139,0
455,1
2810,0
497,1
553,1
3083,0
1967,0
355,1
367,0
2200,0
2878,0
2401,1
909,1
2906,0
21,1
2808,0
230,0
2081,0
1817,0
2951,0
1905,1
3022,0
521,1
374,1
2394,0
2098,0
1163,0
347,1
3208,0
1085,1
2535,0
2764,1
1520,0
800,1
1704,0
1563,0
1512,0
3620,0
3635,0
3634,0
1769,1
2324,0
744,1
2987,0
2541,0
1392,1
870,1
520,0
1450,0
1908,0
1210,0
2236,0
3463,1
1971,0
2119,0
66,1
150,1
3484,1
568,0
11,1
3294,0
1687,1
472,1
602,1
3464,1
392,0
2312,0
2390,1
2890,0
1019,0
710,1
2287,0
1195,1
1629,0
2376,0
2465,0
1345,0
1612,0
376,0
2819,0
664,1
3577,0
733,1
1873,1
975,1
1376,0
965,1
2670,1
1854,0
2261,0
3003,0
3586,0
1533,0
2635,0
2168,0
70,1
2341,1
3205,0
242,1
2170,0
1314,1
3613,0
2524,0
2019,0
1374,1
2193,0
2897,0
1025,1
1666,0
802,1
1161,1
1026,1
3187,0
3308,1
3204,0
3085,0
311,1
402,1
751,1
2659,0
397,1
2388,0
1659,0
3019,0
893,1
1079,1
3534,0
1307,1
898,1
2175,0
2893,0
2598,0
718,1
765,1
434,1
2471,0
1855,0
2148,0
2575,0
137,1
1148,1
3329,0
1352,0
1702,0
734,1
884,1
2411,0
3535,1
2153,0
2330,0
1965,0
750,1
1480,0
2473,0
483,1
3124,0
1097,1
3628,0
2667,1
874,1
3332,1
2477,0
384,1
661,1
2239,1
2113,0
1302,1
3675,1
3432,0
381,1
2093,1
3346,1
3286,0
1169,1
1790,0
401,1
3365,1
2781,0
3080,0
498,1
3303,1
3049,1
2684,0
2834,0
2040,0
409,1
2646,0
1427,1
129,1
87,1
1456,1
2246,0
1834,0
2822,0
3105,1
2570,0
102,1
3591,0
1972,0
3031,0
2044,0
2229,1
799,1
1862,0
1250,1
2227,0
552,0
2195,0
1681,0
2202,0
2973,0
2267,0
2938,0
1768,1
378,1
1647,0
439,1
1536,1
3317,1
1558,0
3266,1
144,1
1273,1
2739,0
3487,0
1664,0
2975,0
308,1
182,1
3492,0
162,1
1672,0
2257,0
1389,1
2828,0
2438,0
2511,0
939,1
1517,0
877,1
2362,0
2824,0
1202,1
51,1
2836,0
1330,1
1027,1
3162,1
2768,0
3396,0
2143,0
2921,0
2694,0
1471,1
3174,0
2863,0
2661,0
2919,0
238,1
175,0
100,1
3433,0
1917,0
1356,1
3583,1
1590,0
133,1
2333,0
852,1
3531,0
2167,0
2030,0
1907,0
2276,0
3138,0
1677,0
1589,0
1247,1
2481,0
1434,1
3175,0
269,1
2554,0
653,1
1253,1
2721,0
555,0
1922,0
2774,0
1626,0
2980,0
1998,0
928,1
526,0
2426,0
2706,0
1530,0
2286,0
2197,0
1384,1
1414,1
2633,0
1226,1
2702,0
1893,0
3069,0
3222,0
2147,0
3101,0
143,0
3542,0
314,1
1760,0
1966,1
986,1
515,1
2597,0
3560,1
489,1
4,1
2331,0
637,0
1053,0
3370,0
2747,0
3598,0
2036,0
1412,1
608,1
3349,0
1298,1
412,1
3015,0
2710,0
172,1
195,1
368,0
1962,0
1086,0
610,1
3457,1
1007,0
1156,1
969,0
3507,0
735,1
1244,0
2502,0
1340,1
270,1
2901,0
110,1
2568,1
1770,0
2163,0
2555,0
797,1
342,1
557,1
1121,1
310,1
1903,1
35,1
1125,1
27,1
