471,1
3644,0
1928,0
3468,0
1868,0
1513,0
2796,0
2454,0
3601,0
1870,0
1445,1
1436,1
1311,1
835,1
767,1
451,1
3590,1
2663,0
960,1
1440,1
3396,0
1790,0
1437,1
3006,0
1570,1
380,0
247,1
2779,0
3057,0
385,1
3168,0
1723,0
2476,0
69,1
1247,1
756,1
3213,0
2007,0
254,1
3453,1
3596,0
2115,0
3007,0
77,1
722,1
903,0
1739,0
1147,1
53,1
1905,1
1658,0
1428,0
284,1
2315,0
1394,1
2173,0
3301,1
1766,0
1898,0
1046,1
47,0
2107,0
306,0
427,1
3255,0
1452,1
2209,0
2618,0
3338,0
684,1
2236,0
1143,1
2072,0
1834,0
203,0
2421,0
2892,0
104,1
1158,1
3126,0
2111,1
3241,0
3674,0
3503,0
2498,0
1009,1
2528,0
981,1
573,1
2882,0
759,1
3438,0
1060,1
1318,1
421,1
2951,0
1592,0
3172,0
1364,1
1512,0
578,0
972,1
3225,0
3401,0
1043,1
2474,0
1861,0
3488,0
2942,0
127,1
2674,0
1487,0
629,1
3452,0
848,1
2154,0
838,1
2233,0
2654,0
987,1
3167,0
771,0
40,1
3106,1
440,1
1977,0
2280,0
2389,0
2538,0
1157,1
2248,0
2169,0
3527,0
1962,0
115,1
1340,1
921,1
379,1
293,0
3600,0
3514,1
1407,1
3660,0
686,1
340,1
3067,0
2734,0
3639,0
3583,1
3248,0
28,1
1666,0
3421,0
1573,1
3217,0
444,1
2295,1
2465,0
3462,1
1173,1
2459,0
3455,1
1024,1
2547,0
3323,0
3524,1
3569,1
1636,0
3086,0
1259,1
805,1
229,1
2460,1
1064,1
173,1
2419,0
1590,0
2767,0
3317,1
355,1
1760,0
1567,0
1501,0
1209,1
2915,0
557,1
1750,0
875,1
2183,0
957,1
3643,0
2725,0
2671,0
1605,0
2468,0
2776,0
2185,0
1970,0
2207,0
2211,0
3185,0
2089,0
3642,0
1967,0
2408,0
2814,0
803,1
2024,0
1678,0
3099,0
661,1
3605,0
3678,1
3040,0
2208,0
2912,0
2357,0
1933,0
2811,0
1996,0
1883,0
3326,0
3529,1
3416,1
2050,0
2264,0
561,0
1502,0
3261,1
3190,0
1098,1
1876,0
3677,0
1504,0
1065,1
3116,0
2532,0
3541,0
3322,1
3124,0
2411,0
3062,0
1164,1
697,1
2769,0
1788,0
111,1
116,1
1248,1
681,1
1002,1
290,1
157,1
2907,0
3186,1
224,1
2608,0
1715,0
143,0
2931,0
1932,1
2012,0
2701,0
831,0
1350,0
3017,0
227,1
156,1
525,1
1089,0
3366,0
2268,1
3056,0
2096,0
3653,0
3633,0
233,1
2913,0
2635,0
776,1
2051,0
2129,0
179,1
2926,0
1686,0
1376,0
3292,1
2086,0
943,1
1709,0
2534,0
779,0
1738,0
3237,0
166,1
1948,0
1017,1
2798,0
1212,1
307,1
449,0
83,1
3320,0
3095,0
609,0
2606,0
1802,0
218,1
998,1
2224,0
984,1
1339,1
2552,0
1915,0
3156,0
782,1
2891,0
3220,0
3610,1
588,1
1087,1
3493,0
3409,1
2368,0
966,1
1722,0
194,1
344,1
3495,0
1034,1
2862,0
529,1
3243,0
812,1
1020,1
849,1
1308,0
1747,0
42,1
123,1
3139,0
2548,0
3324,0
2906,0
1852,0
2673,0
3567,1
3111,0
1803,0
3227,0
3043,0
2406,0
1395,1
546,0
2920,0
1169,1
879,1
2282,0
2070,0
2777,0
615,1
2859,0
2641,0
2201,0
1735,0
313,1
2274,0
2331,0
