539,1
3382,1
993,1
3314,1
3392,1
46,1
3281,0
763,1
1794,0
3648,0
2787,0
858,1
227,1
2542,0
1830,0
3090,0
2285,0
1986,0
1502,0
2009,0
951,1
2546,0
1413,1
2590,0
1277,1
1063,1
1708,0
2772,1
2031,0
2475,0
3397,0
680,1
1772,0
1331,1
1316,1
1823,0
259,1
533,1
694,1
2335,0
1980,0
3471,1
2028,0
181,1
2115,0
3548,1
2552,0
806,1
1222,1
530,1
205,1
3268,1
1637,0
1619,0
3088,0
1542,0
597,1
289,1
2092,0
1478,1
1315,1
3540,1
2179,0
1642,0
684,1
210,1
1983,0
2052,0
341,1
2347,0
479,1
126,1
3356,0
1102,1
485,0
2714,0
371,1
267,0
3149,0
1864,0
1784,0
1829,1
1420,1
824,1
2948,0
40,1
2480,0
405,1
2166,0
2447,0
55,1
662,1
1060,1
1614,0
773,1
579,1
457,1
32,1
2434,0
1714,0
506,1
1049,0
3680,1
2807,0
1181,1
1912,0
1294,1
1078,1
2877,0
3409,1
3007,0
3318,1
1853,0
3158,0
1968,1
2939,0
349,1
3062,0
1445,1
2184,0
3202,0
197,1
2476,0
127,1
3611,0
2171,1
2876,0
215,1
2940,0
3035,0
2928,0
2329,0
2130,0
1902,0
1958,1
3139,0
2580,0
1828,0
1034,1
2837,0
345,1
217,1
2176,0
2738,0
3206,1
1217,1
1559,0
2611,0
2370,0
1058,1
1088,1
3041,0
454,1
123,1
2600,0
3399,0
648,1
2563,0
922,1
1603,0
3212,0
2056,0
1231,1
3111,0
1359,1
478,0
1846,0
948,1
2189,1
2776,0
1119,1
2105,0
2045,0
2623,0
3402,1
1492,0
2375,0
2428,0
1205,1
1617,0
2023,0
1497,1
188,0
1678,0
3437,1
2319,1
1657,0
330,0
851,1
499,1
1256,1
1665,0
2620,0
2181,1
2844,1
1462,1
3300,0
2077,1
1428,0
3004,0
1187,1
959,1
1107,1
3153,0
1505,0
2696,0
1232,1
2658,0
1698,0
3639,0
1886,0
1385,1
1936,0
980,1
198,1
1500,0
3128,0
1396,0
2666,0
573,1
319,1
1173,1
2752,0
3599,1
1920,0
1679,0
780,0
3375,1
156,1
3065,0
2677,0
2720,1
1271,1
1051,1
204,1
292,1
2169,0
887,0
2880,0
3094,0
3510,1
508,1
1824,0
466,0
3543,0
2124,1
3569,1
918,0
298,1
658,1
2603,0
809,1
1300,1
147,1
2161,1
1164,1
603,1
1137,1
2791,1
2479,0
1364,1
364,1
2758,0
3489,0
1788,0
1844,0
88,1
321,1
1860,0
2923,0
1094,1
140,1
1080,1
1196,1
3373,1
474,1
1367,1
3416,1
2083,1
3078,1
1118,1
1521,0
3334,0
3014,0
3420,0
1180,1
1724,1
2782,0
645,1
3339,0
3256,0
2037,0
3291,1
2683,0
1133,1
1816,0
1675,0
613,1
2000,0
2595,0
3235,0
3653,0
3272,1
3168,0
2840,0
541,1
651,0
1950,0
1661,0
1510,0
3108,0
675,1
1488,0
711,1
2260,0
423,1
369,1
3131,0
185,0
2453,0
569,1
1199,1
2569,0
1793,0
2483,1
853,1
3189,0
1101,1
42,1
2373,0
1932,1
1815,0
1516,0
3106,1
1622,0
2386,0
2120,0
707,1
2435,0
1190,1
3344,0
1911,0
1157,1
1949,0
1503,0
2656,0
944,0
2323,0
121,1
258,1
469,1
2539,0
575,1
2979,0
1985,0
2641,0
2384,0
2841,0
3596,0
2353,0
1934,0
3662,0
2657,0
1529,0
3565,1
3647,0
685,1
1930,1
