2678,0
3099,1
1138,1
1023,1
2902,0
1465,1
2300,0
2415,0
1954,0
3649,0
3320,0
124,1
856,1
2240,0
2625,0
299,1
1404,1
2707,0
3619,0
562,1
1650,0
2449,0
424,1
3615,1
3351,0
2770,0
1216,0
395,1
1490,1
1468,1
2592,0
1184,1
1947,0
3283,1
213,1
3405,0
3393,1
1686,0
2022,0
249,0
108,1
2096,0
1296,1
3223,0
228,1
1891,1
2275,0
2820,0
1785,0
3449,1
1326,0
1703,0
2607,0
741,1
814,1
1274,1
2999,0
738,1
2778,1
1009,1
3034,0
2470,0
849,1
1044,1
2794,0
3440,1
2011,1
1938,0
2117,0
549,1
200,1
212,1
222,1
354,1
1131,1
771,0
1029,1
2001,0
1477,1
1952,0
2201,0
2423,0
1526,0
594,1
1111,1
3338,0
1377,0
2608,0
3242,0
2801,0
2008,0
3453,1
2990,0
1136,1
2014,0
731,1
936,1
1763,0
634,1
3179,0
3538,0
895,1
2482,0
3528,0
1495,0
757,1
1061,1
344,1
2879,0
2339,0
433,1
352,1
791,1
3327,0
3147,0
1808,1
290,1
1556,0
663,1
1065,1
2789,0
2297,0
2780,0
609,0
1956,0
1372,1
2416,0
1722,0
2410,0
1937,0
2352,0
1360,1
752,1
1127,1
1849,0
420,1
79,1
1711,1
921,1
995,1
1662,0
148,1
2214,0
672,1
3112,0
636,1
2484,0
973,1
925,1
3059,0
2317,0
1865,0
1713,0
3518,1
674,1
556,1
2004,0
3305,1
3052,0
3495,0
3442,1
339,1
3203,0
1435,1
3310,1
1083,1
1792,0
111,1
2288,0
2862,0
2760,1
287,1
85,1
1458,1
2692,0
2591,0
1596,0
1361,0
3359,0
2816,0
176,1
1203,1
864,1
510,1
1759,1
848,1
3026,0
3441,1
3425,1
999,1
1821,0
1024,1
2602,1
3360,0
2536,0
1537,0
1165,1
3274,1
502,1
3171,0
2596,0
1348,1
2936,0
1773,0
990,1
3054,0
1460,1
1709,0
3361,0
2560,0
2101,0
3350,0
1281,1
956,1
2084,0
732,1
2691,0
2094,0
3469,1
1787,0
605,1
207,1
3532,0
3166,0
748,1
3475,0
1859,1
2129,0
1204,1
984,1
745,1
1295,0
1618,0
285,1
1228,1
1693,0
3115,0
7,0
3677,0
1970,0
303,1
3097,0
2010,0
1832,0
3585,0
2759,1
2114,0
1349,0
560,1
3316,1
1052,1
1511,0
1881,0
2095,0
534,1
151,1
1915,0
2594,0
235,1
3198,1
3232,0
3257,1
3630,0
3668,0
1405,1
1616,0
107,1
985,1
1325,1
3609,0
1070,0
1402,1
9,1
2429,0
1225,1
2777,0
2929,0
1562,1
3590,1
1263,1
1211,1
2717,1
3146,0
2016,0
1077,1
3352,0
1543,0
3554,0
91,1
3130,0
324,0
1193,1
1591,0
777,1
3580,1
1514,0
2835,1
1586,0
3309,1
2567,0
2454,0
3030,0
84,1
2523,0
1114,1
1095,1
435,1
830,1
2988,0
49,1
1260,1
1064,1
1696,0
2404,0
351,1
1437,1
416,1
2735,0
1594,0
2953,0
1276,1
2839,1
1918,0
588,1
652,1
2631,0
3486,0
782,1
2956,0
2067,0
882,1
2755,0
1700,0
2564,1
3674,0
168,1
3304,0
2748,1
54,1
540,1
3119,0
1003,1
2053,0
2190,0
3047,1
3164,0
1373,1
2217,0
2763,0
2357,0
868,1
105,1
3053,0
906,1
3576,1
2907,0
329,1
1837,0
2322,0
2018,0
3562,0
136,1
1397,1
2516,0
353,1
10,1
1312,1
762,1
