2152,0
859,1
937,1
2365,0
133,1
2360,0
2428,0
458,1
2771,1
2609,0
3528,0
475,1
980,1
2052,0
522,1
2856,0
3664,1
865,1
489,1
2244,0
1030,1
2445,0
71,1
431,1
936,1
2269,0
3426,0
497,1
2645,0
704,1
1825,1
1821,0
297,1
2333,0
3138,0
1849,0
1549,0
3606,0
3104,0
1166,1
1195,1
3321,0
97,1
2533,0
108,1
7,0
408,1
1931,0
2088,0
507,1
1559,0
136,1
1472,1
1352,0
3150,0
3645,0
1494,0
5,0
1731,0
260,1
169,1
3378,1
2871,0
248,1
688,1
1918,0
3054,0
2214,0
1699,0
2475,0
1377,0
2730,0
708,1
3548,1
3112,0
743,1
1029,1
3046,0
2030,0
2483,1
2056,0
510,1
234,1
3286,0
3390,1
1373,1
2601,0
2851,0
2302,0
2023,0
1219,1
455,1
367,0
908,1
3516,1
3175,0
1131,1
1889,0
206,1
165,1
836,1
1471,1
1799,0
296,1
289,1
1857,0
541,1
1807,0
2037,0
1819,0
2256,0
1982,1
1456,1
1206,1
3028,0
309,0
521,1
2556,0
3060,0
3432,0
2064,0
2446,0
2257,0
3515,1
1203,1
1008,0
2384,0
3394,0
1172,1
3257,1
3656,0
1466,1
670,1
3140,0
3133,0
3563,1
87,1
118,1
2649,0
1019,0
285,1
2155,0
3385,1
3170,0
690,0
1038,1
2676,0
2699,0
1851,0
1632,0
3245,0
713,1
275,1
1749,0
2636,1
3061,0
737,1
642,1
129,1
595,1
432,1
202,1
1923,0
2772,1
1830,0
2294,0
2135,0
1495,0
2825,0
3047,1
783,1
2908,0
113,1
2994,0
3010,0
1257,1
3240,0
3287,1
3221,0
954,1
3313,0
3634,0
1059,1
1768,1
2388,0
3451,1
1936,0
2916,0
583,1
1282,1
2193,0
1239,0
3068,0
2303,0
1610,0
1075,1
3141,0
1233,0
3635,0
210,1
1312,1
2643,0
2017,0
2149,0
384,1
1122,1
1660,0
1290,1
3474,0
2415,0
3239,0
323,1
589,1
1341,1
940,1
3540,1
3316,1
1505,0
3513,1
2625,0
185,0
2227,0
1355,1
3410,0
551,1
365,1
955,1
699,1
3449,1
146,0
2966,0
1076,1
1232,0
1223,1
1893,0
3282,0
3486,0
628,1
1804,0
587,1
1291,1
988,1
979,0
137,1
76,1
2453,0
2597,0
706,1
239,1
2986,0
2079,0
575,1
2847,1
3575,1
3137,0
3011,0
1205,1
2717,1
592,1
3393,1
3491,1
2009,0
2764,1
3205,0
3158,0
3209,0
2213,1
902,1
308,1
3263,1
2755,0
1289,1
735,1
1508,0
2521,0
3556,0
552,0
488,0
3304,0
1174,1
3595,0
3358,1
959,1
1593,0
3649,0
641,0
786,0
2952,0
869,1
518,1
565,1
1869,0
1860,0
3565,0
1397,1
34,1
286,1
896,1
1667,0
2516,0
2753,0
132,1
2230,0
2624,0
125,1
1108,1
1584,0
2286,0
3519,1
2393,0
41,1
209,1
2263,0
2740,0
1431,1
485,0
643,1
1040,1
195,1
1839,0
1697,0
1942,0
1237,1
1617,0
178,1
640,1
2174,0
3582,0
2353,0
1856,0
298,1
2566,0
283,1
2243,0
3464,1
2449,0
1745,0
2462,0
1218,1
989,1
2061,0
781,1
2141,0
3069,0
356,1
174,1
1955,0
1785,0
2809,0
2054,0
2793,0
85,1
2653,1
2416,0
3136,0
941,1
2288,0
3550,1
554,1
862,1
2205,0
1730,0
2180,1
662,1
58,1
2766,0
2479,0
2440,0
