3623,0
2080,0
3139,0
2383,0
1497,0
1306,0
1409,0
142,0
3296,0
1136,0
512,1
2926,0
2006,0
3436,0
152,0
2753,0
2069,0
1662,0
3013,0
1198,1
848,1
93,0
3472,0
1392,0
1114,1
351,1
714,1
1661,0
2736,0
3256,0
928,1
3595,0
365,1
815,1
3389,0
1257,1
298,1
1049,0
2607,0
2994,0
2850,0
1789,0
1496,0
2527,0
222,1
2302,0
3468,0
3453,0
2856,0
1411,1
660,1
1090,0
584,1
1209,1
3258,0
2745,0
876,1
2815,0
1178,1
3493,0
2329,0
1190,0
1010,1
1227,1
999,0
1386,0
2633,0
2079,0
2249,0
789,0
2919,0
355,0
1804,0
1171,1
2507,0
1444,1
2706,0
2055,0
1883,0
2592,0
1431,0
1768,0
317,1
526,0
2656,0
3586,0
2475,0
2168,0
1334,1
3517,1
1020,1
2744,0
2224,0
2396,0
1616,0
207,1
1024,1
3112,0
2680,0
3083,0
3664,0
2702,0
2837,0
2139,0
1990,1
2283,0
557,1
2090,0
3574,0
436,1
1996,0
82,0
184,1
430,1
1769,0
2542,0
3350,0
1887,0
2178,0
3021,0
3550,0
2986,0
2622,0
2126,0
3653,0
2442,0
1986,0
1176,1
1048,0
909,1
3369,1
3246,0
2882,0
896,0
2343,0
2061,0
969,0
3408,0
1805,0
88,0
6,0
828,1
2693,0
3040,0
747,1
78,1
2699,0
1324,1
2268,0
1288,0
349,1
2001,0
2712,0
165,1
3098,0
3114,0
263,1
2502,0
47,0
2258,0
1300,0
2816,0
1245,1
2040,0
2122,0
435,1
2170,0
3197,0
576,1
247,1
3379,0
2647,0
2134,0
1396,0
2183,0
3506,0
2024,0
1656,0
3545,0
1945,0
1513,0
381,0
2291,0
1838,0
1287,1
3562,0
1811,0
3590,0
3124,0
1934,0
1001,1
2087,0
3613,0
2370,0
675,1
968,1
1619,0
2688,0
1466,1
2800,0
1614,0
2671,0
1174,1
2807,0
1725,0
1964,0
1154,1
1349,0
3283,0
1772,0
2407,0
40,1
3248,0
2462,0
766,0
1137,1
1949,0
2780,0
2587,0
2413,0
1254,0
3477,0
3592,0
3605,0
1363,1
1000,0
2452,0
81,0
3208,0
1367,1
421,1
1101,0
3298,0
125,1
1151,1
3184,0
3563,0
2494,0
932,1
904,0
647,0
2279,0
3133,0
3351,0
2195,0
2339,0
14,1
2367,0
2590,0
3631,0
1322,0
3415,0
3304,0
3642,0
1102,1
2354,0
45,0
2109,0
2677,0
2809,1
1555,0
3532,0
1167,1
2044,0
1084,1
3618,0
1751,0
3072,0
1955,0
2930,0
1821,0
183,1
886,1
2823,0
2545,0
2276,0
2227,0
3610,0
2305,0
1382,0
271,1
1680,0
1749,0
434,1
836,1
3644,0
1484,0
1330,0
624,0
3614,0
3009,0
2944,0
2236,0
3294,0
643,1
3062,0
1269,1
2340,0
138,0
404,1
319,1
1505,0
3582,0
2029,0
2565,0
1281,1
570,0
2760,0
1686,0
382,0
3672,0
2105,0
1888,0
1467,1
3487,0
46,1
1693,0
2739,0
3670,0
146,0
980,1
2857,0
2092,0
2378,0
1857,0
2768,0
1064,1
1498,0
1107,1
224,0
2528,0
255,0
877,1
1058,1
1770,0
3265,1
2347,0
1827,0
2313,0
1046,1
593,1
1308,0
2916,0
1040,1
2848,0
473,1
3599,1
3438,0
934,0
3260,0
1459,0
303,1
709,0
2038,0
2832,0
711,1
3145,0
2254,0
2964,0
506,1
885,1
1745,0
1086,0
2190,0
742,1
1563,0
3674,0
1318,1
